Farmer_ID,First Name,Last Name,Phone Number,Age,Gender,State of Residence,Education_Level,Years_in_Farming,Has_Bank_Account,Bank Account,Bank Name,Digital_Literacy_Level,Cooperative_Member,Agribusiness_Training
FARMER_241,Nneka,Nwachukwu,09060555135,26,Male,Jigawa,None,4,True,6191577276,Union Bank,Low,True,True
FARMER_242,Uchenna,Alabi,09066748401,27,Male,Taraba,None,6,True,3555260065,Access Bank,Medium,True,True
FARMER_243,Adaobi,Ogundipe,08174048738,32,Female,Imo,None,12,False,,,Low,False,False
FARMER_244,Adaobi,Ibe,07085030990,22,Female,Kwara,None,7,True,2713083273,Keystone Bank,High,False,False
FARMER_245,Chinedu,Nwosu,07040477964,33,Female,Adamawa,Primary,12,True,5471324021,Ecobank,Medium,False,True
FARMER_246,Kemi,Ibe,09154930981,30,Male,Ekiti,Primary,4,True,0842796116,FCMB,High,False,True
FARMER_247,Emeka,Ogundipe,08111931987,35,Female,FCT,Primary,10,True,2982516783,Union Bank,High,False,True
FARMER_248,Adaobi,Adedoyin,08054743241,28,Female,Bauchi,Secondary,6,True,7915710833,Keystone Bank,Low,True,False
FARMER_249,Tunde,Olatunji,08129718478,26,Female,Akwa Ibom,Tertiary,9,True,8665864850,First Bank,Medium,True,False
FARMER_250,Ijeoma,Abubakar,08062054682,33,Female,Zamfara,None,14,False,,,High,True,True
FARMER_251,Ifeanyi,Obi,08134228052,19,Female,Zamfara,Tertiary,6,True,3426362705,Wema Bank,Low,True,True
FARMER_252,Kelechi,Adedoyin,08075782895,19,Male,Zamfara,Primary,14,True,8880755154,Fidelity Bank,Low,False,False
FARMER_253,Tunde,Okafor,08173098964,29,Female,Akwa Ibom,None,3,True,3162037364,GTBank,Low,True,False
FARMER_254,Kelechi,Adeyemi,09130363564,25,Male,Taraba,None,1,True,6177566444,Ecobank,Medium,False,True
FARMER_255,Ijeoma,Nwosu,08053748378,26,Female,Kogi,Secondary,11,True,7500372728,UBA,Medium,True,False
FARMER_256,Zainab,Ogbonna,08165951226,29,Female,Ogun,Tertiary,10,True,9444345978,GTBank,Low,False,False
FARMER_257,Ijeoma,Obi,09088071266,26,Female,Osun,Secondary,10,True,7804928334,Zenith Bank,Medium,True,False
FARMER_258,Kemi,Okeke,08101775483,27,Male,Jigawa,Primary,13,True,9619648762,Polaris Bank,Low,True,True
FARMER_259,Chinedu,Okafor,08032177796,19,Male,Yobe,Tertiary,5,False,,,Medium,False,False
FARMER_260,Bayo,Ojo,07083232463,33,Male,Rivers,Primary,10,True,0825133932,UBA,Medium,True,True
FARMER_261,Zainab,Ojo,09055409489,24,Female,Nasarawa,Secondary,10,True,3674058326,First Bank,Low,True,False
FARMER_262,Halima,Yusuf,09053087055,19,Female,Imo,Secondary,3,True,2133586593,FCMB,Low,True,False
FARMER_263,Bayo,Mohammed,08172125259,18,Male,Benue,None,8,True,5835641859,Polaris Bank,Medium,True,True
FARMER_264,Chinedu,Obi,08152896417,21,Male,Borno,Tertiary,10,True,6742769300,Zenith Bank,Low,True,False
FARMER_265,Uchenna,Alabi,08021518995,19,Female,Oyo,Tertiary,1,True,2894729648,Jaiz Bank,Low,False,True
FARMER_266,Aishat,Abubakar,08109674827,31,Male,Edo,None,11,False,,,Low,True,True
FARMER_267,Aishat,Ayodele,08032406996,19,Female,Oyo,Tertiary,2,True,6913330742,FCMB,Low,True,True
FARMER_268,Halima,Ibrahim,08060505290,32,Male,Kaduna,Primary,3,True,7041810366,Access Bank,Medium,True,True
FARMER_269,Musa,Olatunji,08188910115,29,Male,Delta,Primary,3,True,7403565445,Stanbic IBTC,High,False,True
FARMER_270,Ibrahim,Balogun,08112334592,22,Male,Edo,Secondary,12,True,3637175767,Keystone Bank,Medium,False,False
FARMER_271,Tunde,Adebayo,08146870350,24,Female,Kano,Primary,8,True,5463149363,Stanbic IBTC,Low,True,True
FARMER_272,Zainab,Yusuf,08037086399,27,Female,Zamfara,Tertiary,5,True,5001527923,Zenith Bank,Low,True,True
FARMER_273,Adaobi,Eze,09189296529,31,Male,Benue,None,8,True,7601693436,Ecobank,Medium,True,True
FARMER_274,Adaobi,Onwudiwe,09018509395,31,Female,Enugu,Secondary,11,True,4624754806,Stanbic IBTC,Low,False,True
FARMER_275,Aishat,Eze,08099255865,22,Female,Ebonyi,None,14,True,9179669623,Polaris Bank,Medium,False,True
FARMER_276,Ijeoma,Alabi,09157197590,35,Female,Benue,Secondary,11,False,,,High,False,True
FARMER_277,Chijioke,Ogundipe,08182066593,31,Female,Ondo,Secondary,6,True,4383018194,Keystone Bank,Low,True,True
FARMER_278,Amina,Obi,09017425315,19,Male,Delta,None,12,True,7897715739,Zenith Bank,High,True,True
FARMER_279,Chinedu,Ibrahim,09150677017,29,Female,Ondo,Primary,2,False,,,High,True,False
FARMER_280,Adaobi,Okonkwo,07067310332,23,Female,Cross River,Primary,11,False,,,Low,True,False
FARMER_281,Sola,Okonkwo,07030455105,21,Male,Yobe,Primary,4,False,,,Low,True,True
FARMER_282,Funke,Okeke,08078047759,30,Female,Delta,Primary,9,True,0111806188,Zenith Bank,Medium,True,True
FARMER_283,Funke,Obi,09025131340,21,Female,Kaduna,None,4,False,,,Medium,False,False
FARMER_284,Musa,Nwosu,08182273974,31,Female,Oyo,Tertiary,5,True,9575813639,Wema Bank,Low,True,True
FARMER_285,Kemi,Yusuf,08124103838,33,Male,Imo,Secondary,5,True,3962971632,Zenith Bank,Medium,False,False
FARMER_286,Kemi,Ogundipe,09083889139,21,Male,Cross River,None,10,True,1075893291,Access Bank,High,True,True
FARMER_287,Tunde,Nwosu,08124133769,18,Female,Rivers,Primary,8,False,,,High,False,True
FARMER_288,Kelechi,Adeyemi,09023273919,30,Female,Sokoto,Primary,6,True,6128615494,GTBank,Low,False,False
FARMER_289,Adaobi,Ibrahim,08086594742,21,Male,Kwara,None,10,True,7588926192,Stanbic IBTC,Medium,False,False
FARMER_290,Adaobi,Mohammed,08108744626,35,Male,Cross River,Secondary,7,True,2220011231,Stanbic IBTC,Low,False,True
FARMER_291,Tunde,Danjuma,08187094459,23,Male,Benue,None,6,True,4794470464,Stanbic IBTC,High,False,True
FARMER_292,Ijeoma,Ibe,08175738560,20,Female,Gombe,None,14,False,,,Low,True,True
FARMER_293,Oluchi,Okafor,09026360963,30,Female,Kaduna,Tertiary,14,True,2416044861,Zenith Bank,Low,True,False
FARMER_294,Nneka,Olatunji,08159402555,33,Male,Bayelsa,None,14,True,4058302582,UBA,Low,False,False
FARMER_295,Oluchi,Ogundipe,07014375530,22,Female,Ebonyi,Tertiary,5,False,,,Low,False,True
FARMER_296,Chinedu,Mohammed,09032908733,21,Female,Edo,Secondary,5,True,8632346416,Ecobank,High,False,True
FARMER_297,Oluchi,Okeke,07085307400,25,Female,Ekiti,None,3,True,0762639759,FCMB,Low,True,True
FARMER_298,Ijeoma,Yusuf,09060318975,31,Female,Edo,None,7,False,,,Low,True,True
FARMER_299,Uchenna,Okonkwo,08023447616,24,Female,Katsina,Primary,13,False,,,Medium,False,True
FARMER_300,Chijioke,Onwudiwe,08090615372,31,Female,Delta,None,10,False,,,Low,False,False
FARMER_301,Bayo,Okeke,08105753116,23,Female,Kano,Primary,5,True,7402361940,Stanbic IBTC,Medium,True,True
FARMER_302,Ifeanyi,Ogbonna,09135656538,29,Male,Yobe,Primary,7,True,0850355402,Zenith Bank,Low,True,True
FARMER_303,Emeka,Ogbonna,08088726011,33,Male,Ogun,Primary,2,True,9902977317,First Bank,Medium,True,False
FARMER_304,Bayo,Onwudiwe,08051313554,34,Male,Kwara,Secondary,9,True,1477553208,Keystone Bank,Low,True,True
FARMER_305,Ijeoma,Balogun,09136669541,30,Male,Bauchi,Tertiary,8,True,6195781860,Fidelity Bank,Medium,True,True
FARMER_306,Tunde,Adeyemi,08078689413,31,Male,Zamfara,Primary,5,True,4830393263,Access Bank,Low,True,True
FARMER_307,Adaobi,Ibrahim,09166447415,24,Male,Edo,None,2,False,,,Low,False,True
FARMER_308,Aishat,Okeke,07012251477,31,Male,Taraba,None,6,True,8739715153,Polaris Bank,Medium,True,False
FARMER_309,Tunde,Nwosu,09161178380,32,Male,Adamawa,Primary,8,True,5459376090,Union Bank,Low,True,False
FARMER_310,Aishat,Nwachukwu,09085918729,29,Male,Cross River,Primary,7,True,6135983196,Access Bank,Low,False,True
FARMER_311,Halima,Eze,09082808182,34,Female,Kebbi,None,8,True,3928765245,Zenith Bank,Low,False,True
FARMER_312,Ayoola,Okonkwo,08118646788,26,Female,Bauchi,Primary,4,False,,,Low,False,True
FARMER_313,Halima,Adeyemi,08115519259,32,Male,Edo,Tertiary,14,True,7484840323,Polaris Bank,High,True,False
FARMER_314,Amina,Nwachukwu,09169609799,29,Female,Abia,Tertiary,3,True,8974688642,UBA,Low,False,True
FARMER_315,Nneka,Ayodele,07037113283,19,Female,Kebbi,Secondary,7,True,2277749982,Jaiz Bank,High,True,True
FARMER_316,Tunde,Balogun,07065244680,22,Male,Kaduna,Primary,2,True,3732503848,Jaiz Bank,High,False,True
FARMER_317,Adaobi,Nwosu,09167684458,30,Male,Gombe,Secondary,14,True,1030324475,Fidelity Bank,Low,False,True
FARMER_318,Kemi,Eze,08147463052,25,Male,Oyo,Secondary,5,False,,,Medium,True,False
FARMER_319,Ifeanyi,Okafor,08188432518,31,Female,Akwa Ibom,Secondary,13,True,8724810953,Keystone Bank,Medium,True,False
FARMER_320,Chinedu,Ayodele,08158706809,32,Female,Kogi,Primary,7,True,4274457135,GTBank,Low,True,False
FARMER_321,Ifeanyi,Ibrahim,08024092616,28,Male,Jigawa,Secondary,1,True,5290205938,FCMB,High,False,True
FARMER_322,Chinedu,Alabi,08028803066,18,Female,Nasarawa,Tertiary,4,False,,,Medium,True,False
FARMER_323,Ayoola,Ibrahim,08163362670,20,Female,Ekiti,Secondary,2,False,,,Low,False,False
FARMER_324,Segun,Ibe,07040554031,34,Female,Jigawa,Tertiary,6,True,4835599742,First Bank,Low,True,False
FARMER_325,Adaobi,Olatunji,08186420813,31,Male,Akwa Ibom,Tertiary,12,True,9746888430,Polaris Bank,High,True,True
FARMER_326,Ijeoma,Nwachukwu,08051771915,25,Female,Kogi,Primary,1,False,,,Medium,False,False
FARMER_327,Oluchi,Ogundipe,08036132796,30,Female,Akwa Ibom,Secondary,7,False,,,Low,False,True
FARMER_328,Bayo,Balogun,09088017539,20,Female,Lagos,Primary,3,False,,,Medium,False,False
FARMER_329,Zainab,Ojo,08077262672,22,Female,Niger,Tertiary,12,False,,,Low,True,True
FARMER_330,Tunde,Olatunji,08068635572,26,Female,Niger,None,1,True,2581241774,Polaris Bank,Low,True,False
FARMER_331,Chijioke,Olatunji,08167723260,23,Female,Lagos,Secondary,8,True,7042315160,Stanbic IBTC,Low,True,False
FARMER_332,Chinedu,Okafor,08039918536,19,Female,Kwara,Primary,7,False,,,High,True,True
FARMER_333,Adaobi,Ogbonna,07049700200,30,Male,Borno,None,2,False,,,High,True,True
FARMER_334,Sola,Adedoyin,08095654705,22,Male,Cross River,Secondary,7,True,9612267016,Keystone Bank,High,False,True
FARMER_335,Kelechi,Balogun,07062352853,25,Female,Zamfara,Secondary,3,True,2204708959,FCMB,Medium,True,True
FARMER_336,Nneka,Danjuma,08103492291,18,Male,Osun,Primary,13,False,,,High,True,True
FARMER_337,Musa,Eze,08163771771,29,Female,Kaduna,None,9,True,2933135375,Zenith Bank,High,True,True
FARMER_338,Nneka,Olatunji,08115771172,28,Female,Gombe,Primary,8,False,,,Medium,True,False
FARMER_339,Ayoola,Yusuf,09067082075,24,Female,Kwara,Secondary,5,True,1348039285,GTBank,Medium,False,True
FARMER_340,Emeka,Ogbonna,08104508117,32,Male,Katsina,Secondary,7,True,5731967501,Fidelity Bank,Medium,True,False
FARMER_341,Emeka,Adedoyin,09062508243,28,Female,Yobe,Tertiary,3,True,9950247313,Access Bank,Medium,True,False
FARMER_342,Ngozi,Okonkwo,07061908762,33,Female,Bayelsa,Secondary,1,True,4895643607,First Bank,High,True,False
FARMER_343,Kelechi,Ogbonna,09024720359,20,Male,Bauchi,Secondary,1,True,1204909959,Keystone Bank,High,False,False
FARMER_344,Nneka,Eze,08082504887,31,Male,Enugu,None,11,True,2551857184,Jaiz Bank,Medium,False,True
FARMER_345,Bayo,Ayodele,08053502536,20,Female,Anambra,None,2,False,,,High,False,False
FARMER_346,Amina,Balogun,09093997757,18,Male,Borno,Tertiary,8,False,,,Low,True,True
FARMER_347,Segun,Okafor,07060423889,32,Male,Kwara,Tertiary,1,True,7088571846,Ecobank,High,True,False
FARMER_348,Chinedu,Ibe,08037373294,18,Female,Ebonyi,Tertiary,11,True,3101150037,First Bank,Low,False,False
FARMER_349,Femi,Ojo,08169120284,34,Female,Imo,Primary,12,True,5361067607,Union Bank,Medium,False,False
FARMER_350,Chinedu,Alabi,09054755635,19,Female,Katsina,Primary,5,True,3323566608,Ecobank,Medium,False,True
FARMER_351,Funke,Ogundipe,08164922387,23,Male,Nasarawa,Tertiary,9,True,4837734642,Jaiz Bank,High,False,False
FARMER_352,Adaobi,Nwachukwu,08073202751,25,Male,Niger,Primary,12,True,0834937982,Sterling Bank,Medium,True,False
FARMER_353,Kelechi,Okeke,08024313744,33,Male,Gombe,Secondary,9,True,9549625647,Jaiz Bank,High,False,False
FARMER_354,Ifeanyi,Yusuf,09060837628,18,Female,Nasarawa,Tertiary,2,True,2452407550,Polaris Bank,High,False,True
FARMER_355,Tunde,Danjuma,07060235629,20,Male,Rivers,Tertiary,7,True,4001468416,Fidelity Bank,High,False,False
FARMER_356,Chijioke,Umeh,08069855017,20,Male,Oyo,Primary,11,False,,,High,True,True
FARMER_357,Chijioke,Nwosu,09060891836,22,Female,Bayelsa,None,1,True,0115571215,Jaiz Bank,Low,True,False
FARMER_358,Sola,Olatunji,08145280094,29,Female,Borno,Tertiary,3,False,,,Low,True,False
FARMER_359,Ayoola,Ogundipe,07030881909,29,Female,Benue,Primary,6,False,,,Medium,True,True
FARMER_360,Segun,Ojo,08188306121,30,Male,Sokoto,Primary,9,False,,,Low,True,True
FARMER_361,Emeka,Eze,09014166648,26,Female,Enugu,None,10,False,,,Medium,False,False
FARMER_362,Tunde,Okonkwo,07040211856,24,Male,Gombe,Tertiary,2,True,0261431939,Polaris Bank,Medium,True,True
FARMER_363,Kemi,Ayodele,08069735495,21,Male,Cross River,None,7,True,9980886069,Keystone Bank,High,True,True
FARMER_364,Funke,Yusuf,09152050828,23,Female,Delta,Secondary,4,True,7393899928,Jaiz Bank,High,True,False
FARMER_365,Oluchi,Balogun,07045799162,30,Female,Imo,None,2,False,,,High,True,False
FARMER_366,Chijioke,Balogun,08167959399,28,Female,Edo,None,3,False,,,High,False,False
FARMER_367,Ayoola,Eze,08081586907,30,Female,Bayelsa,Primary,6,False,,,High,True,True
FARMER_368,Segun,Obi,07065198434,30,Female,Kaduna,None,10,True,2433092035,Wema Bank,High,True,True
FARMER_369,Tunde,Adedoyin,08140604368,32,Male,Ondo,Secondary,9,False,,,Low,False,False
FARMER_370,Chinedu,Ojo,08157983059,30,Male,Bayelsa,Primary,8,True,9729474821,GTBank,Medium,False,False
FARMER_371,Ijeoma,Adebayo,09068893931,28,Male,Lagos,Secondary,10,True,1886446831,Keystone Bank,Medium,True,False
FARMER_372,Segun,Ibrahim,08053974643,25,Female,Kwara,None,14,False,,,High,False,False
FARMER_373,Musa,Okafor,08112513617,25,Male,Lagos,Secondary,11,True,4738868657,UBA,Low,False,True
FARMER_374,Chinedu,Ayodele,08098751386,27,Female,Gombe,Secondary,9,False,,,High,False,True
FARMER_375,Tunde,Okonkwo,09039172918,33,Female,Gombe,None,4,True,2502254000,GTBank,Low,True,False
FARMER_376,Halima,Obi,08148673026,28,Male,Bayelsa,None,12,False,,,Low,False,True
FARMER_377,Aishat,Okeke,08112103798,30,Male,Zamfara,Primary,4,True,0064418469,Jaiz Bank,Medium,True,False
FARMER_378,Ibrahim,Okeke,09138338757,26,Female,Katsina,Primary,9,False,,,Medium,True,False
FARMER_379,Nneka,Eze,07011082390,33,Male,Anambra,Tertiary,8,False,,,Low,True,False
FARMER_380,Tunde,Adeyemi,08028109939,24,Female,Sokoto,Primary,12,False,,,Medium,True,False
FARMER_381,Bayo,Nwachukwu,07047466403,29,Male,Ogun,None,2,True,1359272509,Keystone Bank,Low,False,True
FARMER_382,Ayoola,Ojo,08124595620,32,Male,Ogun,Secondary,8,False,,,Low,True,False
FARMER_383,Oluchi,Ibrahim,08095813426,31,Male,Imo,Secondary,1,True,8996129148,Ecobank,Low,True,False
FARMER_384,Halima,Ojo,07041012083,28,Male,Enugu,Primary,9,True,3048490002,Keystone Bank,Medium,True,True
FARMER_385,Femi,Ogbonna,08094826333,27,Male,Benue,Primary,9,True,6296928156,Jaiz Bank,High,True,False
FARMER_386,Nneka,Eze,08084242207,28,Female,Kebbi,None,13,False,,,Medium,False,True
FARMER_387,Musa,Nwachukwu,09030359558,23,Male,Abia,Secondary,8,True,7776694499,UBA,High,True,False
FARMER_388,Amina,Ogbonna,09184584840,19,Male,Ondo,Tertiary,11,False,,,Medium,False,True
FARMER_389,Ibrahim,Ogbonna,08135986617,28,Male,Oyo,Tertiary,5,False,,,Medium,False,False
FARMER_390,Amina,Mohammed,08089121006,23,Female,Osun,Primary,5,True,8014974740,FCMB,High,False,False
FARMER_391,Chijioke,Ayodele,08129682990,31,Female,FCT,Tertiary,13,False,,,Low,False,False
FARMER_392,Bayo,Mohammed,09155585907,23,Female,Jigawa,None,3,True,2600903408,GTBank,High,True,False
FARMER_393,Chinedu,Adeyemi,09187115591,34,Female,Taraba,Tertiary,5,False,,,Low,False,False
FARMER_394,Kemi,Olatunji,09035125343,27,Female,Osun,Primary,4,True,3448736091,UBA,Low,False,True
FARMER_395,Uchenna,Umeh,09135414664,18,Male,Sokoto,None,1,True,1657774389,UBA,Medium,False,True
FARMER_396,Nneka,Adebayo,08098327980,20,Male,Ebonyi,Secondary,9,True,6325528768,Wema Bank,Medium,False,False
FARMER_397,Adaobi,Okafor,08053886923,25,Male,Niger,None,10,True,9355242758,UBA,Medium,False,True
FARMER_398,Zainab,Eze,09087376049,25,Female,Kwara,Primary,14,True,0422860941,First Bank,Medium,False,True
FARMER_399,Ibrahim,Onwudiwe,08177788513,32,Female,Taraba,Primary,4,True,1790537402,Access Bank,Medium,False,True
FARMER_400,Musa,Ojo,09164755182,24,Male,Borno,Tertiary,3,True,3002100733,Stanbic IBTC,High,True,True
FARMER_401,Tunde,Alabi,08162497285,28,Female,Jigawa,Tertiary,6,True,8059662166,GTBank,High,True,False
FARMER_402,Halima,Ibe,09066244945,24,Female,Ekiti,Secondary,1,True,9305188128,Access Bank,High,True,False
FARMER_403,Aishat,Okonkwo,08111876231,21,Female,Kwara,Secondary,5,False,,,High,True,True
FARMER_404,Oluchi,Ibrahim,07088662407,29,Male,Kogi,Primary,7,True,9700299307,UBA,Medium,False,False
FARMER_405,Ngozi,Okeke,08034118269,23,Male,Edo,Primary,2,False,,,High,False,True
FARMER_406,Zainab,Balogun,09014332468,31,Female,Osun,Primary,10,True,7399968168,Fidelity Bank,High,False,False
FARMER_407,Aishat,Adedoyin,08095099855,29,Female,Oyo,Secondary,9,True,3983715694,Access Bank,Low,False,True
FARMER_408,Ifeanyi,Mohammed,09122109682,28,Female,Ogun,Primary,12,True,8471868687,UBA,Medium,True,False
FARMER_409,Ngozi,Ibrahim,08051520884,22,Female,Kebbi,Secondary,6,True,3074932066,Stanbic IBTC,High,False,True
FARMER_410,Ijeoma,Mohammed,08076769243,31,Male,Ogun,Primary,2,True,8644836649,Stanbic IBTC,High,True,True
FARMER_411,Chinedu,Adeyemi,08135983766,33,Female,Ekiti,None,8,True,0700974002,First Bank,High,True,False
FARMER_412,Bayo,Ogbonna,07049658881,30,Male,Lagos,None,8,False,,,Medium,True,True
FARMER_413,Ayoola,Obi,09034775998,21,Male,Benue,Primary,1,False,,,High,False,False
FARMER_414,Adaobi,Eze,08142284835,28,Male,Bayelsa,None,12,True,4550507863,UBA,Low,True,False
FARMER_415,Ayoola,Ibe,09098485908,34,Female,Kwara,Secondary,1,False,,,Medium,False,True
FARMER_416,Sola,Mohammed,09161654819,24,Male,Kaduna,Tertiary,1,True,5194535699,Access Bank,Low,True,False
FARMER_417,Kelechi,Ayodele,08154594377,31,Male,Kaduna,None,12,True,9663975145,Access Bank,Medium,True,True
FARMER_418,Musa,Umeh,09133930427,28,Female,Yobe,Tertiary,4,True,4148791684,Polaris Bank,High,True,True
FARMER_419,Femi,Nwachukwu,08024706649,26,Female,Cross River,None,4,False,,,Medium,True,False
FARMER_420,Amina,Obi,09150579875,30,Female,Yobe,Secondary,8,False,,,Medium,False,True
FARMER_421,Amina,Adedoyin,08066626313,35,Male,Ondo,None,1,False,,,Medium,True,False
FARMER_422,Musa,Mohammed,08051822753,28,Female,Kwara,None,10,True,1240577050,Ecobank,Low,False,True
FARMER_423,Nneka,Ibrahim,07033931994,32,Male,Bauchi,Primary,3,True,6955651296,UBA,Medium,False,False
FARMER_424,Kelechi,Okeke,07012920517,18,Male,Nasarawa,Tertiary,11,False,,,High,False,True
FARMER_425,Aishat,Danjuma,08133676501,21,Female,Enugu,Tertiary,1,True,4824593543,Jaiz Bank,Medium,True,True
FARMER_426,Nneka,Yusuf,08060141272,31,Male,Ondo,Secondary,9,True,5780343634,GTBank,Medium,False,False
FARMER_427,Nneka,Nwachukwu,08033662618,31,Male,Bayelsa,Secondary,10,True,2759629003,Jaiz Bank,High,True,True
FARMER_428,Chijioke,Ibe,09035627467,20,Male,Benue,Tertiary,12,True,9472774260,Union Bank,High,True,False
FARMER_429,Ijeoma,Mohammed,09189341596,34,Male,Zamfara,Primary,9,True,6451435601,GTBank,Low,True,False
FARMER_430,Ibrahim,Ibe,07043069861,20,Female,Jigawa,Primary,7,True,6138300350,FCMB,High,False,False
FARMER_431,Emeka,Eze,08147079649,33,Male,Kogi,Tertiary,13,True,7655284454,GTBank,High,True,False
FARMER_432,Femi,Abubakar,09074010283,31,Female,Abia,None,12,True,3307722605,GTBank,High,True,True
FARMER_433,Nneka,Ibe,09060708613,30,Male,Anambra,Tertiary,8,True,2139949245,Polaris Bank,Medium,True,True
FARMER_434,Uchenna,Okafor,09089273314,32,Male,Taraba,None,1,True,4943541063,First Bank,Low,True,False
FARMER_435,Funke,Ayodele,09092387671,31,Female,Kogi,Tertiary,5,True,3434010290,Ecobank,High,True,False
FARMER_436,Chinedu,Onwudiwe,08169819454,23,Male,Niger,None,14,True,7489103502,Keystone Bank,High,False,True
FARMER_437,Bayo,Adebayo,09157688784,27,Male,Nasarawa,Primary,2,True,5675934478,Jaiz Bank,High,True,True
FARMER_438,Segun,Mohammed,09131402376,32,Male,Borno,Tertiary,13,True,1545746531,Zenith Bank,Medium,False,False
FARMER_439,Sola,Okafor,07019635706,23,Male,Gombe,Secondary,1,False,,,Medium,False,False
FARMER_440,Sola,Okeke,09024661886,27,Male,Akwa Ibom,None,3,False,,,Low,False,False
FARMER_441,Funke,Nwachukwu,08036188804,24,Male,Plateau,Primary,7,True,3468882301,GTBank,Low,True,False
FARMER_442,Zainab,Ibe,09023255380,34,Female,Bauchi,Secondary,1,True,6158108203,UBA,Medium,False,True
FARMER_443,Ifeanyi,Ojo,09088484146,35,Female,Kano,Primary,11,False,,,High,True,False
FARMER_444,Emeka,Ayodele,09034058796,34,Female,Enugu,None,2,True,9889016689,Wema Bank,High,True,False
FARMER_445,Ngozi,Mohammed,09165643888,26,Male,Plateau,Tertiary,2,True,1764304705,Jaiz Bank,Low,False,True
FARMER_446,Ijeoma,Adedoyin,08155646717,27,Male,Nasarawa,Primary,4,True,7888678365,Keystone Bank,High,False,True
FARMER_447,Femi,Ibrahim,07010367531,27,Male,Bayelsa,Tertiary,12,True,3456200221,Zenith Bank,Medium,False,True
